"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;81220;Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales / Operadoras de máquinas pulidoras, galvanizadoras y recubridoras de metales;
7;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;72331;Mecánicos industriales / Mecánicas industriales;
7;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;
7;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;
7;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;74123;Mecánicos electricistas / Mecánicas electricistas;
7;72320;Mecánicos y reparadores de sistemas y motores de aeronaves / Mecánicas y reparadoras de sistemas y motores de aeronaves;31550;Técnicos en seguridad aeronáutica e instrumentos de aeronavegación / Técnicas en seguridad aeronáutica e instrumentos de aeronavegación;
7;72320;Mecánicos y reparadores de sistemas y motores de aeronaves / Mecánicas y reparadoras de sistemas y motores de aeronaves;74210;Ajustadores, reparadores e instaladores en electrónica / Ajustadoras, reparadoras e instaladoras en electrónica;
7;72320;Mecánicos y reparadores de sistemas y motores de aeronaves / Mecánicas y reparadoras de sistemas y motores de aeronaves;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72331;Mecánicos industriales / Mecánicas industriales;21441;Ingenieros mecánicos / Ingenieras mecánicas;
7;72331;Mecánicos industriales / Mecánicas industriales;21522;Ingenieros de automatización e instrumentación / Ingenieras de automatización e instrumentación;
7;72331;Mecánicos industriales / Mecánicas industriales;71270;Mecánicos montadores de aire acondicionado y refrigeración / Mecánicas montadoras de aire acondicionado y refrigeración;
7;72331;Mecánicos industriales / Mecánicas industriales;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;
7;72331;Mecánicos industriales / Mecánicas industriales;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;
7;72331;Mecánicos industriales / Mecánicas industriales;72335;Auxiliares en automatización e instrumentación industrial;
7;72331;Mecánicos industriales / Mecánicas industriales;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;21441;Ingenieros mecánicos / Ingenieras mecánicas;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;72331;Mecánicos industriales / Mecánicas industriales;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;72335;Auxiliares en automatización e instrumentación industrial;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;74123;Mecánicos electricistas / Mecánicas electricistas;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;72331;Mecánicos industriales / Mecánicas industriales;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;72335;Auxiliares en automatización e instrumentación industrial;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;74123;Mecánicos electricistas / Mecánicas electricistas;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;31510;Oficiales maquinistas en navegación;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;31520;Capitanes y oficiales de cubierta;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;72331;Mecánicos industriales / Mecánicas industriales;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;72335;Auxiliares en automatización e instrumentación industrial;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;83501;Marineros de cubierta y de apoyo / Marineras de cubierta y de apoyo;
7;72335;Auxiliares en automatización e instrumentación industrial;31141;Técnicos en electrónica / Técnicas en electrónica;
7;72335;Auxiliares en automatización e instrumentación industrial;31150;Técnicos en ingeniería mecánica / Técnicas en ingeniería mecánica;
7;72335;Auxiliares en automatización e instrumentación industrial;72331;Mecánicos industriales / Mecánicas industriales;
7;72335;Auxiliares en automatización e instrumentación industrial;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;
7;72335;Auxiliares en automatización e instrumentación industrial;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;
7;72335;Auxiliares en automatización e instrumentación industrial;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;
7;72335;Auxiliares en automatización e instrumentación industrial;74123;Mecánicos electricistas / Mecánicas electricistas;
7;72335;Auxiliares en automatización e instrumentación industrial;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72340;Reparadores de bicicletas y afines / Reparadoras de bicicletas y afines;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;
7;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;72331;Mecánicos industriales / Mecánicas industriales;
7;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;72335;Auxiliares en automatización e instrumentación industrial;
7;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;82121;Ensambladores de productos electrónicos / Ensambladoras de productos electrónicos;
7;73120;Fabricantes y afinadores de instrumentos musicales / Fabricantes y afinadoras de instrumentos musicales;26521;Intérpretes musicales;
7;73140;Alfareros y ceramistas (barro y arcilla) / Alfareras y ceramistas (barro y arcilla);73999;Artesanos de otros materiales no clasificados en otras ocupaciones / Artesanas de otros materiales no clasificados en otras ocupaciones;
7;73140;Alfareros y ceramistas (barro y arcilla) / Alfareras y ceramistas (barro y arcilla);81812;Operadores de moldeo de arcilla y piedra / Operadoras de moldeo de arcilla y piedra;
7;73151;Operarios de fabricación, moldeo y acabado del vidrio / Operarias de fabricación, moldeo y acabado del vidrio;73152;Artesanos de trabajos en vidrio / Artesanas de trabajos en vidrio;
7;73151;Operarios de fabricación, moldeo y acabado del vidrio / Operarias de fabricación, moldeo y acabado del vidrio;81811;Operadores de fabricación, moldeo y acabado del vidrio / Operadoras de fabricación, moldeo y acabado del vidrio;
7;73152;Artesanos de trabajos en vidrio / Artesanas de trabajos en vidrio;73151;Operarios de fabricación, moldeo y acabado del vidrio / Operarias de fabricación, moldeo y acabado del vidrio;
7;73152;Artesanos de trabajos en vidrio / Artesanas de trabajos en vidrio;81811;Operadores de fabricación, moldeo y acabado del vidrio / Operadoras de fabricación, moldeo y acabado del vidrio;
7;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;26511;Artistas plásticos y visuales / Artistas plásticas y visuales;
7;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;71310;Pintores y empapeladores / Pintoras y empapeladoras;
7;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;73212;Tipógrafos / Tipógrafas;
7;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;73220;Impresores de artes gráficas / Impresoras de artes gráficas;
7;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;73230;Encuadernadores y afines / Encuadernadoras y afines;
7;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;81540;Operadores de máquinas de blanqueamiento, teñido y limpieza de tejidos / Operadoras de máquinas de blanqueamiento, teñido y limpieza de tejidos;
7;73212;Tipógrafos / Tipógrafas;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;
7;73212;Tipógrafos / Tipógrafas;73220;Impresores de artes gráficas / Impresoras de artes gráficas;
7;73212;Tipógrafos / Tipógrafas;81540;Operadores de máquinas de blanqueamiento, teñido y limpieza de tejidos / Operadoras de máquinas de blanqueamiento, teñido y limpieza de tejidos;
7;73220;Impresores de artes gráficas / Impresoras de artes gráficas;73230;Encuadernadores y afines / Encuadernadoras y afines;
7;73220;Impresores de artes gráficas / Impresoras de artes gráficas;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;
7;73220;Impresores de artes gráficas / Impresoras de artes gráficas;21661;Diseñadores gráficos / Diseñadoras gráficas;
7;73230;Encuadernadores y afines / Encuadernadoras y afines;43220;Empleados de servicios de apoyo a la producción / Empleadas de servicios de apoyo a la producción;
7;73310;Tejedores con telares / Tejedoras con telares;81520;Operadores de telares y otras máquinas tejedoras / Operadoras de telares y otras máquinas tejedoras;
